Employee_id,Age,Gender,Department,Job_role,Education,Education_field,Marital_status,Attrition,Years_at_company,Business_travel,Daily_pay,Distance_from_home,Environment_satisfaction,Hourly_rate,Job_involvement,Job_level,Job_satisfaction,Monthly_income,Monthly_rate,Num_companies_worked,Over_time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Standard_Hours,Stock_Option_Level,Total_Working_Years,Training_Times_LastYear,WorkLife_Balance,Years_In_CurrentRole,Years_Since_LastPromotion,Years_With_CurrManager
1824,58,Male,Sales,Manager,3,Medical,Divorced,No,16,Non-Travel,350,2,2,52,3,4,2,16291,22577,4,No,22,4,4,80,1,37,0,2,9,14,14
1826,35,Male,Research & Development,Laboratory Technician,4,Medical,Married,No,5,Travel_Rarely,185,23,2,91,1,1,3,2705,9696,0,No,16,3,2,80,1,6,2,4,4,0,3
1827,47,Female,Research & Development,Manufacturing Director,3,Life Sciences,Divorced,No,22,Travel_Rarely,1001,4,3,92,2,3,2,10333,19271,8,Yes,12,3,3,80,1,28,4,3,11,14,10
1829,40,Female,Research & Development,Healthcare Representative,3,Life Sciences,Divorced,No,7,Travel_Rarely,750,12,2,47,3,2,1,4448,10748,2,No,12,3,2,80,1,15,3,3,4,7,7
1830,54,Female,Research & Development,Research Scientist,4,Medical,Married,No,7,Travel_Rarely,431,7,4,68,3,2,4,6854,15696,4,No,15,3,2,80,1,14,2,2,1,1,7
1833,31,Female,Sales,Sales Executive,4,Marketing,Married,No,3,Travel_Frequently,1125,7,1,68,3,3,1,9637,8277,2,No,14,3,4,80,2,9,3,3,2,2,2
1834,28,Female,Research & Development,Research Scientist,3,Medical,Married,No,3,Travel_Rarely,1217,1,3,67,3,1,1,3591,12719,1,No,25,4,3,80,1,3,3,3,2,1,2
1835,38,Female,Sales,Sales Representative,4,Marketing,Married,No,4,Travel_Rarely,723,2,2,77,1,2,4,5405,4244,2,Yes,20,4,1,80,2,20,4,2,2,0,3
1836,26,Male,Sales,Sales Executive,3,Medical,Single,No,5,Travel_Rarely,572,10,3,46,3,2,4,4684,9125,1,No,13,3,1,80,0,5,4,3,3,1,2
1837,58,Male,Research & Development,Research Director,4,Life Sciences,Married,No,2,Travel_Frequently,1216,15,1,87,3,4,3,15787,21624,2,Yes,14,3,2,80,0,23,3,3,2,2,2
1839,18,Female,Research & Development,Research Scientist,3,Medical,Single,No,0,Non-Travel,1431,14,2,33,3,1,3,1514,8018,1,No,16,3,3,80,0,0,4,1,0,0,0
1842,31,Male,Human Resources,Human Resources,5,Human Resources,Married,Yes,1,Travel_Rarely,359,18,4,89,4,1,1,2956,21495,0,No,17,3,3,80,0,2,4,3,0,0,0
1844,29,Male,Human Resources,Human Resources,3,Human Resources,Divorced,Yes,2,Travel_Rarely,350,13,1,56,2,1,1,2335,3157,4,Yes,15,3,4,80,3,4,3,3,2,2,0
1845,45,Female,Sales,Sales Executive,4,Life Sciences,Married,No,8,Non-Travel,589,2,3,67,3,2,3,5154,19665,4,No,22,4,2,80,2,10,3,4,7,5,7
1847,36,Female,Research & Development,Research Scientist,4,Other,Married,No,1,Travel_Rarely,430,2,4,73,3,2,2,6962,19573,4,Yes,22,4,4,80,1,15,2,3,0,0,0
1849,43,Male,Sales,Sales Executive,4,Life Sciences,Married,No,7,Travel_Frequently,1422,2,1,92,3,2,4,5675,19246,1,No,20,4,3,80,1,7,5,3,7,7,7
1850,27,Female,Research & Development,Laboratory Technician,2,Life Sciences,Single,No,5,Travel_Frequently,1297,5,4,53,3,1,4,2379,19826,0,Yes,14,3,3,80,0,6,3,2,4,0,2
1852,29,Male,Research & Development,Laboratory Technician,1,Medical,Married,No,11,Travel_Frequently,574,20,4,40,3,1,4,3812,7003,1,No,13,3,2,80,0,11,3,4,8,3,10
1853,32,Male,Sales,Sales Executive,4,Marketing,Single,No,0,Travel_Frequently,1318,10,4,79,3,2,4,4648,26075,8,No,13,3,3,80,0,4,2,4,0,0,0
1854,42,Male,Research & Development,Research Scientist,4,Technical Degree,Married,No,6,Non-Travel,355,10,3,38,3,1,3,2936,6161,3,No,22,4,2,80,2,10,1,2,3,3,3
1856,47,Female,Research & Development,Laboratory Technician,4,Life Sciences,Single,No,2,Travel_Rarely,207,9,2,64,3,1,3,2105,5411,4,No,12,3,3,80,0,7,2,3,2,2,0
1857,46,Male,Research & Development,Manufacturing Director,2,Life Sciences,Divorced,No,9,Travel_Rarely,706,2,4,82,3,3,4,8578,19989,3,No,14,3,3,80,1,12,4,2,8,4,7
1858,28,Male,Human Resources,Human Resources,2,Life Sciences,Divorced,No,3,Non-Travel,280,1,3,43,3,1,4,2706,10494,1,No,15,3,2,80,1,3,2,3,2,2,2
1859,29,Male,Research & Development,Healthcare Representative,1,Life Sciences,Divorced,No,7,Travel_Rarely,726,29,4,93,1,2,3,6384,21143,8,No,17,3,4,80,2,11,3,3,0,1,6
1860,42,Male,Research & Development,Laboratory Technician,3,Life Sciences,Single,No,0,Travel_Rarely,1142,8,4,81,3,1,3,3968,13624,4,No,13,3,4,80,0,8,3,3,0,0,0
1862,32,Male,Sales,Sales Executive,4,Marketing,Single,Yes,2,Travel_Rarely,414,2,3,82,2,2,2,9907,26186,7,Yes,12,3,3,80,0,7,3,2,2,2,2
1863,46,Female,Sales,Sales Executive,3,Technical Degree,Divorced,No,19,Travel_Rarely,1319,3,1,45,4,4,1,13225,7739,2,No,12,3,4,80,1,25,5,3,17,2,8
1864,27,Female,Sales,Sales Representative,1,Medical,Married,No,9,Travel_Rarely,728,23,2,36,2,2,3,3540,7018,1,No,21,4,4,80,1,9,5,3,8,5,8
1865,29,Male,Human Resources,Human Resources,1,Medical,Married,No,1,Travel_Rarely,352,6,4,87,2,1,2,2804,15434,1,No,11,3,4,80,0,1,3,3,0,0,0
1866,43,Female,Research & Development,Manager,3,Medical,Married,No,16,Travel_Rarely,823,6,1,81,2,5,3,19392,22539,7,No,13,3,4,80,0,21,2,3,12,6,14
1867,48,Male,Research & Development,Research Director,3,Life Sciences,Married,No,22,Travel_Rarely,1224,10,4,91,2,5,2,19665,13583,4,No,12,3,4,80,0,29,3,3,10,12,9
1868,29,Male,Research & Development,Research Scientist,2,Life Sciences,Single,Yes,1,Travel_Frequently,459,24,4,73,2,1,4,2439,14753,1,Yes,24,4,2,80,0,1,3,2,0,1,0
1869,46,Female,Sales,Sales Executive,3,Life Sciences,Married,Yes,8,Travel_Rarely,1254,10,3,64,3,3,2,7314,14011,5,No,21,4,3,80,3,14,2,3,7,0,7
1870,27,Female,Research & Development,Research Scientist,3,Life Sciences,Married,No,7,Travel_Frequently,1131,15,4,77,2,1,1,4774,23844,0,No,19,3,4,80,1,8,2,2,6,7,3
1871,39,Male,Research & Development,Research Scientist,4,Other,Divorced,No,2,Travel_Rarely,835,19,4,41,3,2,4,3902,5141,8,No,14,3,2,80,3,7,2,3,2,2,2
1873,55,Male,Research & Development,Research Scientist,4,Technical Degree,Married,No,5,Travel_Rarely,836,2,2,98,2,1,4,2662,7975,8,No,20,4,2,80,1,19,2,4,2,0,4
1875,28,Female,Sales,Sales Representative,3,Medical,Married,No,1,Travel_Rarely,1172,3,2,78,3,1,2,2856,3692,1,No,19,3,4,80,1,1,3,3,0,0,0
1876,30,Male,Sales,Sales Representative,3,Medical,Single,Yes,1,Travel_Rarely,945,9,2,89,3,1,4,1081,16019,1,No,13,3,3,80,0,1,3,2,0,0,0
1878,22,Male,Research & Development,Research Scientist,1,Life Sciences,Single,Yes,1,Travel_Rarely,391,7,4,75,3,1,2,2472,26092,1,Yes,23,4,1,80,0,1,2,3,0,0,0
1880,36,Female,Sales,Sales Executive,4,Technical Degree,Married,No,10,Travel_Rarely,1266,10,2,63,2,2,3,5673,6060,1,Yes,13,3,1,80,1,10,4,3,9,1,7
1881,31,Male,Research & Development,Laboratory Technician,3,Life Sciences,Divorced,No,10,Travel_Rarely,311,20,2,89,3,2,3,4197,18624,1,No,11,3,1,80,1,10,2,3,8,0,2
1882,34,Male,Sales,Sales Executive,3,Life Sciences,Married,No,5,Travel_Rarely,1480,4,3,64,3,3,4,9713,24444,2,Yes,13,3,4,80,3,9,3,3,3,1,0
1883,29,Male,Research & Development,Laboratory Technician,3,Life Sciences,Single,No,3,Travel_Rarely,592,7,4,59,3,1,1,2062,19384,3,No,14,3,2,80,0,11,2,3,2,1,2
1885,37,Male,Research & Development,Research Scientist,4,Medical,Married,No,5,Travel_Rarely,783,7,4,78,3,2,1,4284,13588,5,Yes,22,4,3,80,1,16,2,3,3,0,4
1886,35,Female,Research & Development,Manufacturing Director,2,Other,Married,No,3,Travel_Rarely,219,16,4,44,2,2,2,4788,25388,0,Yes,11,3,4,80,0,4,2,3,2,0,2
1888,45,Female,Research & Development,Manufacturing Director,2,Life Sciences,Married,No,9,Travel_Rarely,556,25,2,93,2,2,4,5906,23888,0,No,13,3,4,80,2,10,2,2,8,3,8
1890,36,Male,Human Resources,Human Resources,1,Human Resources,Single,No,10,Travel_Frequently,1213,2,2,94,2,2,4,3886,4223,1,No,21,4,4,80,0,10,2,2,1,0,8
1892,40,Male,Research & Development,Manager,4,Life Sciences,Divorced,No,19,Travel_Rarely,1137,1,1,98,3,4,1,16823,18991,2,No,11,3,1,80,1,22,3,3,7,11,16
1893,26,Female,Research & Development,Research Scientist,2,Life Sciences,Married,No,1,Travel_Rarely,482,1,2,90,2,1,3,2933,14908,1,Yes,13,3,3,80,1,1,3,2,0,1,0
1898,27,Female,Sales,Sales Executive,2,Medical,Single,No,8,Travel_Rarely,511,2,1,89,4,2,3,6500,26997,0,No,14,3,2,80,0,9,5,2,7,0,7
1900,48,Female,Research & Development,Manager,3,Medical,Divorced,No,22,Travel_Frequently,117,22,4,58,3,4,4,17174,2437,3,No,11,3,2,80,1,24,3,3,17,4,7
1903,44,Male,Research & Development,Healthcare Representative,4,Life Sciences,Married,No,2,Travel_Rarely,170,1,2,78,4,2,1,5033,9364,2,No,15,3,4,80,1,10,5,3,0,2,2
1905,34,Male,Research & Development,Research Scientist,4,Technical Degree,Married,Yes,5,Non-Travel,967,16,4,85,1,1,1,2307,14460,1,Yes,23,4,2,80,1,5,2,3,2,3,0
1907,56,Male,Research & Development,Laboratory Technician,2,Life Sciences,Single,Yes,4,Travel_Rarely,1162,24,1,97,3,1,4,2587,10261,1,No,16,3,4,80,0,5,3,3,2,1,0
1908,36,Male,Sales,Sales Executive,2,Marketing,Married,No,4,Travel_Rarely,335,17,3,33,2,2,2,5507,16822,2,No,16,3,3,80,2,12,1,1,2,1,3
1909,41,Female,Sales,Sales Executive,3,Marketing,Married,No,5,Travel_Rarely,337,8,3,54,3,2,2,4393,26841,5,No,21,4,3,80,1,14,3,3,4,1,4
1911,42,Male,Research & Development,Research Director,3,Medical,Married,No,13,Travel_Rarely,1396,6,3,83,3,3,1,13348,14842,9,No,13,3,2,80,1,18,3,4,7,5,7
1912,31,Female,Sales,Sales Executive,2,Medical,Divorced,No,5,Travel_Rarely,1079,10,3,86,3,2,4,6583,20115,2,Yes,11,3,4,80,1,8,2,3,2,1,4
1915,34,Female,Sales,Sales Executive,1,Medical,Married,No,4,Travel_Rarely,735,3,4,75,2,2,4,8103,16495,3,Yes,12,3,3,80,0,9,3,2,2,0,1
1916,31,Female,Research & Development,Laboratory Technician,3,Medical,Divorced,No,2,Travel_Rarely,471,4,1,62,4,1,3,3978,16031,8,No,12,3,2,80,1,4,0,2,2,2,2
1918,26,Male,Research & Development,Laboratory Technician,3,Other,Married,No,7,Travel_Frequently,1096,6,3,61,4,1,4,2544,7102,0,No,18,3,1,80,1,8,3,3,7,7,7
1922,45,Male,Research & Development,Healthcare Representative,4,Medical,Single,No,4,Travel_Frequently,1297,1,2,44,3,2,3,5399,14511,4,No,12,3,3,80,0,12,3,3,2,0,3
1924,33,Male,Sales,Sales Executive,4,Marketing,Single,No,10,Travel_Rarely,217,10,2,43,3,2,3,5487,10410,1,No,14,3,2,80,0,10,2,2,4,0,9
1927,28,Male,Sales,Sales Executive,2,Life Sciences,Married,No,7,Travel_Frequently,783,1,3,42,2,2,4,6834,19255,1,Yes,12,3,3,80,1,7,2,3,7,0,7
1928,29,Male,Sales,Sales Representative,3,Technical Degree,Single,Yes,1,Travel_Frequently,746,24,3,45,4,1,1,1091,10642,1,No,17,3,4,80,0,1,3,3,0,0,0
1929,39,Female,Sales,Sales Executive,4,Life Sciences,Married,No,3,Non-Travel,1251,21,1,32,1,2,3,5736,3987,6,No,19,3,3,80,1,10,1,3,2,1,2
1931,27,Male,Research & Development,Research Scientist,4,Technical Degree,Married,No,5,Travel_Rarely,1354,2,2,41,3,1,2,2226,6073,1,No,11,3,3,80,1,6,3,2,3,1,2
1932,34,Male,Research & Development,Research Scientist,4,Other,Married,No,15,Travel_Frequently,735,22,3,86,2,2,4,5747,26496,1,Yes,15,3,2,80,0,16,3,3,10,6,11
1933,28,Female,Sales,Sales Executive,2,Marketing,Single,Yes,2,Travel_Rarely,1475,13,4,84,3,2,3,9854,23352,3,Yes,11,3,4,80,0,6,0,3,0,2,2
1934,47,Male,Research & Development,Research Scientist,4,Technical Degree,Married,No,8,Non-Travel,1169,14,3,64,3,2,2,5467,2125,8,No,18,3,3,80,1,16,4,4,7,1,7
1935,56,Female,Sales,Sales Executive,5,Marketing,Married,No,0,Travel_Rarely,1443,11,4,89,2,2,1,5380,20328,4,No,16,3,3,80,1,6,3,3,0,0,0
1936,39,Male,Research & Development,Manufacturing Director,2,Medical,Married,No,10,Travel_Rarely,867,9,1,87,3,2,1,5151,12315,1,No,25,4,4,80,1,10,3,3,0,7,9
1937,38,Female,Research & Development,Research Scientist,3,Medical,Divorced,No,20,Travel_Frequently,1394,8,4,58,2,2,2,2133,18115,1,Yes,16,3,3,80,1,20,3,3,11,0,7
1938,58,Female,Sales,Manager,3,Life Sciences,Married,No,1,Travel_Rarely,605,21,4,72,3,4,4,17875,11761,4,Yes,13,3,3,80,1,29,2,2,0,0,0
1939,32,Female,Research & Development,Research Scientist,2,Life Sciences,Single,Yes,4,Travel_Frequently,238,5,1,47,4,1,3,2432,15318,3,Yes,14,3,1,80,0,8,2,3,1,0,3
1940,38,Male,Research & Development,Research Scientist,2,Life Sciences,Divorced,No,5,Travel_Rarely,1206,9,2,71,3,1,4,4771,14293,2,No,19,3,4,80,2,10,0,4,2,0,3
1941,49,Male,Research & Development,Research Director,1,Life Sciences,Married,No,5,Travel_Frequently,1064,2,2,42,3,5,4,19161,13738,3,No,15,3,4,80,0,28,3,3,4,4,3
1943,42,Male,Sales,Sales Executive,4,Marketing,Divorced,No,0,Travel_Rarely,419,12,2,77,3,2,4,5087,2900,3,Yes,12,3,3,80,2,14,4,3,0,0,0
1944,27,Female,Human Resources,Human Resources,3,Human Resources,Married,Yes,1,Travel_Frequently,1337,22,1,58,2,1,2,2863,19555,1,No,12,3,1,80,0,1,2,3,0,0,0
1945,35,Male,Sales,Sales Executive,4,Medical,Married,No,5,Travel_Rarely,682,18,2,71,3,2,1,5561,15975,0,No,16,3,4,80,1,6,2,1,3,0,4
1947,28,Male,Research & Development,Research Scientist,3,Medical,Single,No,5,Non-Travel,1103,16,3,49,3,1,3,2144,2122,1,No,14,3,3,80,0,5,3,2,3,1,4
1948,31,Male,Research & Development,Research Scientist,2,Medical,Divorced,No,4,Non-Travel,976,3,3,48,3,1,1,3065,3995,1,Yes,13,3,4,80,1,4,3,4,2,2,3
1949,36,Male,Research & Development,Laboratory Technician,4,Life Sciences,Married,No,5,Non-Travel,1351,9,1,66,4,1,2,2810,9238,1,No,22,4,2,80,0,5,3,3,4,0,2
1950,34,Male,Sales,Sales Executive,3,Marketing,Single,No,14,Travel_Rarely,937,1,1,32,3,3,4,9888,6770,1,No,21,4,1,80,0,14,3,2,8,2,1
1951,34,Male,Sales,Sales Executive,4,Medical,Divorced,No,8,Travel_Rarely,1239,13,4,39,3,3,3,8628,22914,1,No,18,3,3,80,1,9,2,2,7,1,1
1952,26,Male,Research & Development,Laboratory Technician,3,Medical,Single,No,7,Travel_Rarely,157,1,3,95,3,1,1,2867,20006,0,No,13,3,4,80,0,8,6,2,7,7,6
1954,29,Male,Research & Development,Healthcare Representative,3,Life Sciences,Married,No,5,Travel_Rarely,136,1,1,89,3,2,1,5373,6225,0,No,12,3,1,80,1,6,5,2,3,0,2
1955,32,Female,Research & Development,Healthcare Representative,4,Medical,Divorced,No,5,Non-Travel,1146,15,3,34,3,2,4,6667,16542,5,No,18,3,2,80,1,9,6,3,1,1,2
1956,31,Male,Research & Development,Research Scientist,3,Life Sciences,Married,No,10,Travel_Frequently,1125,1,4,48,1,2,1,5003,5771,1,No,21,4,2,80,0,10,6,3,8,8,7
1960,28,Male,Research & Development,Laboratory Technician,3,Technical Degree,Divorced,Yes,4,Travel_Rarely,1404,17,3,32,2,1,4,2367,18779,5,No,12,3,1,80,1,6,2,2,1,0,3
1961,38,Male,Sales,Sales Representative,3,Life Sciences,Single,No,1,Travel_Rarely,1404,1,1,59,2,1,1,2858,11473,4,No,14,3,1,80,0,20,3,2,0,0,0
1962,35,Female,Sales,Sales Executive,4,Life Sciences,Married,No,10,Travel_Rarely,1224,7,3,55,3,2,4,5204,13586,1,Yes,11,3,4,80,0,10,2,3,8,0,9
1965,27,Male,Sales,Sales Executive,3,Marketing,Single,No,7,Travel_Rarely,954,9,4,44,3,2,4,4105,5099,1,No,14,3,1,80,0,7,5,3,7,0,7
1966,32,Male,Research & Development,Manufacturing Director,4,Life Sciences,Single,No,1,Travel_Rarely,1373,5,4,56,2,2,4,9679,10138,8,No,24,4,2,80,0,8,1,3,0,0,0
1967,31,Male,Sales,Sales Executive,4,Marketing,Married,Yes,10,Travel_Frequently,754,26,1,63,3,2,4,5617,21075,1,Yes,11,3,3,80,0,10,4,3,7,0,8
1968,53,Male,Sales,Sales Executive,4,Life Sciences,Single,Yes,2,Travel_Rarely,1168,24,1,66,3,3,1,10448,5843,6,Yes,13,3,2,80,0,15,2,2,2,2,2
1969,54,Female,Research & Development,Research Scientist,2,Life Sciences,Married,No,4,Travel_Rarely,155,9,1,67,3,2,3,2897,22474,3,No,11,3,3,80,2,9,6,2,3,2,3
1970,33,Male,Research & Development,Healthcare Representative,2,Life Sciences,Divorced,No,9,Travel_Frequently,1303,7,4,36,3,2,3,5968,18079,1,No,20,4,3,80,3,9,2,3,7,2,8
1971,43,Male,Research & Development,Healthcare Representative,3,Life Sciences,Married,No,10,Travel_Rarely,574,11,1,30,3,3,3,7510,16873,1,No,17,3,2,80,1,10,1,3,9,0,9
1972,38,Male,Human Resources,Human Resources,4,Other,Married,No,6,Travel_Frequently,1444,1,4,88,3,1,2,2991,5224,0,Yes,11,3,2,80,1,7,2,3,2,1,2
1973,55,Male,Human Resources,Manager,4,Human Resources,Married,No,10,Travel_Rarely,189,26,3,71,4,5,2,19636,25811,4,Yes,18,3,1,80,1,35,0,3,9,1,4
1974,31,Female,Research & Development,Laboratory Technician,1,Medical,Divorced,No,1,Travel_Rarely,1276,2,4,59,1,1,4,1129,17536,1,Yes,11,3,3,80,3,1,4,3,0,0,0
1975,39,Male,Sales,Sales Executive,4,Marketing,Single,No,20,Travel_Rarely,119,15,2,77,3,4,1,13341,25098,0,No,12,3,1,80,0,21,3,3,8,11,10
1976,42,Male,Research & Development,Research Scientist,2,Life Sciences,Single,No,20,Non-Travel,335,23,4,37,2,2,3,4332,14811,1,No,12,3,4,80,0,20,2,3,9,3,7
1979,31,Female,Research & Development,Research Director,3,Medical,Married,No,11,Non-Travel,697,10,3,40,3,3,3,11031,26862,4,No,20,4,3,80,1,13,2,4,7,4,8
1980,54,Female,Research & Development,Manufacturing Director,3,Medical,Single,No,5,Travel_Rarely,157,10,3,77,3,2,1,4440,25198,6,Yes,19,3,4,80,0,9,3,3,2,1,4
1981,24,Male,Research & Development,Healthcare Representative,2,Life Sciences,Single,No,4,Travel_Rarely,771,1,2,45,2,2,3,4617,14120,1,No,12,3,2,80,0,4,2,2,3,1,2
1982,23,Male,Research & Development,Laboratory Technician,2,Other,Single,No,5,Travel_Rarely,571,12,4,78,3,1,4,2647,13672,1,No,13,3,3,80,0,5,6,4,2,1,4
1985,40,Female,Research & Development,Laboratory Technician,3,Technical Degree,Married,No,10,Travel_Frequently,692,11,4,73,3,2,3,6323,26849,1,No,11,3,1,80,1,10,2,4,9,9,4
1986,40,Female,Sales,Sales Executive,2,Marketing,Married,No,11,Travel_Rarely,444,2,2,92,3,2,2,5677,4258,3,No,14,3,3,80,1,15,4,3,8,5,10
1987,25,Female,Human Resources,Human Resources,3,Human Resources,Married,No,2,Travel_Rarely,309,2,3,82,3,1,2,2187,19655,4,No,14,3,3,80,0,6,3,3,0,1,2
1989,30,Male,Research & Development,Laboratory Technician,2,Medical,Married,No,12,Travel_Rarely,911,1,4,76,3,1,2,3748,4077,1,No,13,3,3,80,0,12,6,2,8,1,7
1992,25,Male,Research & Development,Laboratory Technician,1,Other,Divorced,No,2,Travel_Rarely,977,2,4,57,3,1,3,3977,7298,6,Yes,19,3,3,80,1,7,2,2,2,0,2
1993,47,Male,Research & Development,Healthcare Representative,3,Medical,Single,No,17,Travel_Rarely,1180,25,1,84,3,3,3,8633,13084,2,No,23,4,2,80,0,25,3,3,14,12,11
1994,33,Male,Research & Development,Laboratory Technician,2,Medical,Divorced,No,1,Non-Travel,1313,1,2,59,2,1,3,2008,20439,1,No,12,3,3,80,3,1,2,2,1,0,0
1995,38,Male,Sales,Sales Executive,4,Life Sciences,Married,No,15,Travel_Rarely,1321,1,4,86,3,2,2,4440,7636,0,No,15,3,1,80,2,16,3,3,13,5,8
1996,31,Male,Sales,Sales Representative,2,Life Sciences,Married,No,2,Travel_Rarely,1154,2,1,54,3,1,3,3067,6393,0,No,19,3,3,80,1,3,1,3,2,1,2
1997,38,Male,Research & Development,Manufacturing Director,4,Life Sciences,Married,No,8,Travel_Frequently,508,6,1,72,2,2,3,5321,14284,2,No,11,3,4,80,1,10,1,3,3,7,7
1998,42,Male,Research & Development,Research Scientist,4,Life Sciences,Divorced,No,4,Travel_Rarely,557,18,4,35,3,2,1,5410,11189,6,Yes,17,3,3,80,1,9,3,2,3,1,2
1999,41,Male,Research & Development,Research Scientist,3,Life Sciences,Married,No,5,Travel_Rarely,642,1,4,76,3,1,4,2782,21412,3,No,22,4,1,80,1,12,3,3,3,1,0
2000,47,Female,Research & Development,Research Director,1,Medical,Married,No,13,Non-Travel,1162,1,3,98,3,3,2,11957,17231,0,No,18,3,1,80,2,14,3,1,8,5,12
2003,35,Male,Research & Development,Laboratory Technician,4,Medical,Married,No,2,Travel_Rarely,1490,11,4,43,3,1,3,2660,20232,7,Yes,11,3,3,80,1,5,3,3,2,2,2
2007,22,Male,Research & Development,Research Scientist,2,Life Sciences,Single,No,3,Travel_Rarely,581,1,4,63,3,1,3,3375,17624,0,No,12,3,4,80,0,4,2,4,2,1,2
2008,35,Male,Research & Development,Research Scientist,4,Medical,Single,No,10,Travel_Rarely,1395,9,2,48,3,2,3,5098,18698,1,No,19,3,2,80,0,10,5,3,7,0,8
2009,33,Female,Research & Development,Healthcare Representative,2,Medical,Married,No,9,Travel_Rarely,501,15,2,95,3,2,4,4878,21653,0,Yes,13,3,1,80,1,10,6,3,7,8,1
2010,32,Female,Research & Development,Laboratory Technician,4,Life Sciences,Single,No,6,Travel_Rarely,267,29,3,49,2,1,2,2837,15919,1,No,13,3,3,80,0,6,3,3,2,4,1
2012,40,Male,Research & Development,Laboratory Technician,4,Life Sciences,Married,No,1,Travel_Rarely,543,1,1,83,3,1,4,2406,4060,8,No,19,3,3,80,2,8,3,2,0,0,0
2013,32,Male,Sales,Sales Representative,4,Medical,Married,No,2,Travel_Rarely,234,1,2,68,2,1,2,2269,18024,0,No,14,3,2,80,1,3,2,3,2,2,2
2014,39,Male,Research & Development,Research Scientist,1,Life Sciences,Single,No,7,Travel_Rarely,116,24,1,52,3,2,4,4108,5340,7,No,13,3,1,80,0,18,2,3,7,1,7
2015,38,Female,Research & Development,Research Director,3,Medical,Married,No,18,Travel_Rarely,201,10,2,99,1,3,3,13206,3376,3,No,12,3,1,80,1,20,3,3,16,1,11
2016,32,Female,Sales,Sales Executive,4,Marketing,Married,No,14,Travel_Rarely,801,1,3,48,3,3,4,10422,24032,1,No,19,3,3,80,2,14,3,3,10,5,7
2017,37,Female,Research & Development,Research Director,3,Life Sciences,Married,No,16,Travel_Rarely,161,10,3,42,4,3,4,13744,15471,1,Yes,25,4,1,80,1,16,2,3,11,6,8
2018,25,Female,Sales,Sales Executive,2,Other,Divorced,No,5,Travel_Rarely,1382,8,1,85,3,2,3,4907,13684,0,Yes,22,4,2,80,1,6,3,2,3,0,4
2019,52,Male,Sales,Sales Representative,4,Life Sciences,Divorced,No,9,Non-Travel,585,29,1,40,3,1,4,3482,19788,2,No,15,3,2,80,2,16,3,2,8,0,0
2020,44,Male,Research & Development,Research Scientist,3,Medical,Single,No,4,Travel_Rarely,1037,1,2,42,3,1,4,2436,13422,6,Yes,12,3,3,80,0,6,2,3,3,1,2
2021,21,Male,Sales,Sales Representative,1,Medical,Single,No,2,Travel_Rarely,501,5,3,58,3,1,1,2380,25479,1,Yes,11,3,4,80,0,2,6,3,2,1,2
2022,39,Male,Research & Development,Manager,3,Life Sciences,Single,No,6,Non-Travel,105,9,4,87,3,5,4,19431,15302,2,No,13,3,3,80,0,21,3,2,0,1,3
2023,23,Male,Sales,Sales Representative,3,Marketing,Married,Yes,1,Travel_Frequently,638,9,4,33,3,1,1,1790,26956,1,No,19,3,1,80,1,1,3,2,0,1,0
2024,36,Female,Sales,Sales Executive,3,Medical,Married,No,9,Travel_Rarely,557,3,1,94,2,3,4,7644,12695,0,No,19,3,3,80,2,10,2,3,7,3,4
2025,36,Female,Research & Development,Manufacturing Director,2,Life Sciences,Divorced,No,4,Travel_Frequently,688,4,4,97,3,2,2,5131,9192,7,No,13,3,2,80,3,18,3,3,2,0,2
2026,56,Male,Research & Development,Healthcare Representative,4,Life Sciences,Divorced,No,13,Non-Travel,667,1,3,57,3,2,3,6306,26236,1,No,21,4,1,80,1,13,2,2,12,1,9
2027,29,Male,Research & Development,Research Scientist,4,Medical,Married,Yes,2,Travel_Rarely,1092,1,1,36,3,1,4,4787,26124,9,Yes,14,3,2,80,3,4,3,4,2,2,2
2031,42,Male,Research & Development,Manager,3,Life Sciences,Married,No,22,Travel_Rarely,300,2,1,56,3,5,3,18880,17312,5,No,11,3,1,80,0,24,2,2,6,4,14
2032,56,Male,Research & Development,Laboratory Technician,2,Technical Degree,Married,Yes,10,Travel_Rarely,310,7,4,72,3,1,3,2339,3666,8,No,11,3,4,80,1,14,4,1,9,9,8
2034,41,Female,Research & Development,Manufacturing Director,4,Life Sciences,Married,No,20,Travel_Rarely,582,28,1,60,2,4,2,13570,5640,0,No,23,4,3,80,1,21,3,3,7,0,10
2035,34,Female,Sales,Sales Executive,3,Marketing,Married,No,8,Travel_Rarely,704,28,4,95,2,2,3,6712,8978,1,No,21,4,4,80,2,8,2,3,7,1,7
2036,36,Male,Sales,Sales Executive,4,Marketing,Divorced,No,15,Non-Travel,301,15,4,88,1,2,4,5406,10436,1,No,24,4,1,80,1,15,4,2,12,11,11
2037,41,Male,Sales,Sales Executive,3,Life Sciences,Divorced,No,5,Travel_Rarely,930,3,3,57,2,2,2,8938,12227,2,No,11,3,3,80,1,14,5,3,4,0,4
2038,32,Male,Research & Development,Research Scientist,3,Technical Degree,Single,No,4,Travel_Rarely,529,2,4,78,3,1,1,2439,11288,1,No,14,3,4,80,0,4,4,3,2,1,2
2040,35,Female,Human Resources,Human Resources,4,Life Sciences,Single,No,9,Travel_Rarely,1146,26,3,31,3,3,4,8837,16642,1,Yes,16,3,3,80,0,9,2,3,0,1,7
